Distance_cm,Azimuth_deg,Elevation_deg
121.0,60.9,13.7
121.0,60.9,13.7
121.0,60.9,13.7
121.0,60.9,13.7
160.7,62.2,0.0
160.7,62.2,0.0
160.7,62.2,0.0
160.7,62.2,0.0
189.3,64.4,1.63
189.3,64.4,1.63
189.3,64.4,1.63
189.3,64.4,1.63
189.3,64.4,1.63
189.3,64.4,1.63
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
226.7,66.7,0.0
145.7,69.1,2.88
145.7,69.1,2.88
145.7,69.1,2.88
145.7,69.1,2.88
145.7,69.1,2.88
145.7,69.1,2.88
190.7,70.7,0.0
190.7,70.7,0.0
190.7,70.7,0.0
95.0,72.8,0.0
95.0,72.8,0.0
95.0,72.8,0.0
190.7,74.8,0.0
190.7,74.8,0.0
173.0,76.1,0.0
173.0,76.1,0.0
149.7,77.4,1.46
149.7,77.4,1.46
106.0,78.5,5.11
106.0,78.5,5.11
106.0,78.5,5.11
111.7,79.9,0.0
111.7,79.9,0.0
111.7,79.9,0.0
111.7,79.9,0.0
111.7,79.9,0.0
189.3,81.1,5.01
189.3,81.1,5.01
189.3,81.1,5.01
184.0,82.3,3.2
184.0,82.3,3.2
184.0,82.3,3.2
185.7,82.7,0.0
185.7,82.7,0.0
185.7,82.7,0.0
127.3,84.5,0.0
127.3,84.5,0.0
127.3,84.5,0.0
186.7,86.0,4.11
186.7,86.0,4.11
186.7,86.0,4.11
98.7,87.2,0.0
98.7,87.2,0.0
98.7,87.2,0.0
168.7,88.8,6.67
168.7,88.8,6.67
124.7,88.5,2.93
124.7,88.5,2.93
124.7,88.5,2.93
97.7,89.8,0.0
97.7,89.8,0.0
97.7,89.8,0.0
207.7,91.5,0.0
207.7,91.5,0.0
207.7,91.5,0.0
205.7,92.4,6.67
205.7,92.4,6.67
205.7,92.4,6.67
157.3,93.7,0.0
157.3,93.7,0.0
157.3,93.7,0.0
167.3,95.2,0.44
167.3,95.2,0.44
167.3,95.2,0.44
260.0,95.9,6.3
260.0,95.9,6.3
260.0,95.9,6.3
176.0,96.4,0.0
176.0,96.4,0.0
176.0,96.4,0.0
97.7,97.7,6.59
97.7,97.7,6.59
97.7,97.7,6.59
107.0,98.4,0.0
107.0,98.4,0.0
107.0,98.4,0.0
88.7,99.6,11.32
88.7,99.6,11.32
88.7,99.6,11.32
91.7,99.9,6.26
91.7,99.9,6.26
91.7,99.9,6.26
87.7,100.0,0.0
87.7,100.0,0.0
87.7,100.0,0.0
88.0,101.9,3.84
88.0,101.9,3.84
88.0,101.9,3.84
91.3,102.9,6.58
91.3,102.9,6.58
91.3,102.9,6.58
88.7,103.7,0.0
88.7,103.7,0.0
88.7,103.7,0.0
89.7,105.0,0.0
89.7,105.0,0.0
89.7,105.0,0.0
87.7,106.7,0.0
87.7,106.7,0.0
87.7,106.7,0.0
87.0,108.6,0.58
87.0,108.6,0.58
87.0,108.6,0.58
87.3,109.9,0.0
87.3,109.9,0.0
87.3,109.9,0.0
86.3,110.8,3.46
86.3,110.8,3.46
84.0,111.1,6.67
84.0,111.1,6.67
84.0,111.1,6.67
83.0,112.3,0.0
83.0,112.3,0.0
83.0,112.3,0.0
84.0,113.6,0.0
84.0,113.6,0.0
84.0,113.6,0.0
83.7,114.7,0.0
83.3,115.6,0.0
83.3,115.6,0.0
83.3,115.6,0.0
82.3,117.4,0.0
82.3,117.4,0.0
88.0,118.3,0.0
88.0,118.3,0.0
88.0,118.3,0.0
84.7,120.0,0.0
84.7,120.0,0.0
84.7,120.0,0.0
88.3,121.8,0.0
